method,surface,log_range,parameter,relative_error_pct,abs_relative_error_pct,convergence_failure
"2D L-BFGS-B (central diff)",symmetric,1.642105,E,1.0210359842292036e-08,1.0210359842292036e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.642105,A,4.1700374708852905e-08,4.1700374708852905e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.642105,B,4.169751832705515e-08,4.169751832705515e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.642105,alpha,8.919657127599352e-09,8.919657127599352e-09,False
"2D L-BFGS-B (central diff)",symmetric,1.642105,beta,8.919066202441084e-09,8.919066202441084e-09,False
"2D L-BFGS-B (central diff)",symmetric,1.731579,E,1.1578377967108557e-08,1.1578377967108557e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.731579,A,4.444153489657765e-08,4.444153489657765e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.731579,B,4.444629553290724e-08,4.444629553290724e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.731579,alpha,9.652189441976223e-09,9.652189441976223e-09,False
"2D L-BFGS-B (central diff)",symmetric,1.731579,beta,9.653174317240002e-09,9.653174317240002e-09,False
"2D L-BFGS-B (central diff)",symmetric,1.821053,E,1.3113731008394023e-08,1.3113731008394023e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.821053,A,4.727242242097418e-08,4.727242242097418e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.821053,B,4.72676759954993e-08,4.72676759954993e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.821053,alpha,1.04300976457789e-08,1.04300976457789e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.821053,beta,1.0429076956869163e-08,1.0429076956869163e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.910526,E,1.4814421878577511e-08,1.4814421878577511e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.910526,A,5.012617521060748e-08,5.012617521060748e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.910526,B,5.012564940898301e-08,5.012564940898301e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.910526,alpha,1.1239951621774019e-08,1.1239951621774019e-08,False
"2D L-BFGS-B (central diff)",symmetric,1.910526,beta,1.123986208765913e-08,1.123986208765913e-08,False
"2D L-BFGS-B (central diff)",symmetric,2.000000,E,1.6676706038463544e-08,1.6676706038463544e-08,False
"2D L-BFGS-B (central diff)",symmetric,2.000000,A,5.296661242937262e-08,5.296661242937262e-08,False
"2D L-BFGS-B (central diff)",symmetric,2.000000,B,5.29665982185179e-08,5.29665982185179e-08,False
"2D L-BFGS-B (central diff)",symmetric,2.000000,alpha,1.207406934290409e-08,1.207406934290409e-08,False
"2D L-BFGS-B (central diff)",symmetric,2.000000,beta,1.207406934290409e-08,1.207406934290409e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.300000,E,4.095172590252558e-09,4.095172590252558e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.300000,A,-2.8014685934131982e-09,2.8014685934131982e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.300000,B,4.9237237937493835e-08,4.9237237937493835e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.300000,alpha,-7.735805460259491e-10,7.735805460259491e-10,False
"2D L-BFGS-B (central diff)",chinchilla,0.300000,beta,9.741691580395743e-09,9.741691580395743e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.389474,E,4.223984738577115e-09,4.223984738577115e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.389474,A,1.0173041761566232e-08,1.0173041761566232e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.389474,B,3.997833495681711e-08,3.997833495681711e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.389474,alpha,1.7667893292174511e-09,1.7667893292174511e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.389474,beta,7.873840468519687e-09,7.873840468519687e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.478947,E,-8.794674390453741e-10,8.794674390453741e-10,False
"2D L-BFGS-B (central diff)",chinchilla,0.478947,A,3.572091354117864e-08,3.572091354117864e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.478947,B,-3.864764256262341e-08,3.864764256262341e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.478947,alpha,7.061606201746679e-09,7.061606201746679e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.478947,beta,-7.79999081197096e-09,7.79999081197096e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.568421,E,7.715721552794358e-09,7.715721552794358e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.568421,A,4.993989473924436e-08,4.993989473924436e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.568421,B,4.556652606840899e-08,4.556652606840899e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.568421,alpha,9.457026665039754e-09,9.457026665039754e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.568421,beta,8.879385322251615e-09,8.879385322251615e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.657895,E,4.665393646687255e-09,4.665393646687255e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.657895,A,2.463278225314846e-08,2.463278225314846e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.657895,B,3.111179966089448e-08,3.111179966089448e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.657895,alpha,4.652634486829503e-09,4.652634486829503e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.657895,beta,6.120163899479636e-09,6.120163899479636e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.747368,E,4.7972408425702535e-09,4.7972408425702535e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.747368,A,2.521209837578058e-08,2.521209837578058e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.747368,B,3.0933795470495444e-08,3.0933795470495444e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.747368,alpha,4.7974369574971575e-09,4.7974369574971575e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.747368,beta,6.110508924247628e-09,6.110508924247628e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.836842,E,4.853947618597262e-09,4.853947618597262e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.836842,A,2.5054604060728243e-08,2.5054604060728243e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.836842,B,3.031582570942502e-08,3.031582570942502e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.836842,alpha,4.805600362089989e-09,4.805600362089989e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.836842,beta,6.0196094141064436e-09,6.0196094141064436e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.926316,E,4.798173692685619e-09,4.798173692685619e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.926316,A,2.3939569486868804e-08,2.3939569486868804e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.926316,B,2.9125878561492714e-08,2.9125878561492714e-08,False
"2D L-BFGS-B (central diff)",chinchilla,0.926316,alpha,4.631311674033026e-09,4.631311674033026e-09,False
"2D L-BFGS-B (central diff)",chinchilla,0.926316,beta,5.819769269673916e-09,5.819769269673916e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.015789,E,4.5646721116958164e-09,4.5646721116958164e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.015789,A,2.1689009293719053e-08,2.1689009293719053e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.015789,B,2.7003059907683298e-08,2.7003059907683298e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.015789,alpha,4.235533492563343e-09,4.235533492563343e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.015789,beta,5.435096817052453e-09,5.435096817052453e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.105263,E,4.3267559160755525e-09,4.3267559160755525e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.105263,A,1.9704231247516414e-08,1.9704231247516414e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.105263,B,2.4650694601376556e-08,2.4650694601376556e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.105263,alpha,3.890188824668177e-09,3.890188824668177e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.105263,beta,5.001435773469406e-09,5.001435773469406e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.194737,E,6.2706316142210185e-09,6.2706316142210185e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.194737,A,2.8728375758780788e-08,2.8728375758780788e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.194737,B,3.296939054854133e-08,3.296939054854133e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.194737,alpha,5.746710297170038e-09,5.746710297170038e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.194737,beta,6.746369336190533e-09,6.746369336190533e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.284211,E,6.824021952377078e-09,6.824021952377078e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.284211,A,2.9718995418573565e-08,2.9718995418573565e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.284211,B,3.424642286605538e-08,3.424642286605538e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.284211,alpha,6.02176805152092e-09,6.02176805152092e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.284211,beta,7.078226893497684e-09,7.078226893497684e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.373684,E,7.546363271286449e-09,7.546363271286449e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.373684,A,3.1149102544908044e-08,3.1149102544908044e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.373684,B,3.5998188387106236e-08,3.5998188387106236e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.373684,alpha,6.399684703741486e-09,6.399684703741486e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.373684,beta,7.521820468068896e-09,7.521820468068896e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.463158,E,8.4269080865214e-09,8.4269080865214e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.463158,A,3.285434916248538e-08,3.285434916248538e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.463158,B,3.80951804473938e-08,3.80951804473938e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.463158,alpha,6.850745461113827e-09,6.850745461113827e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.463158,beta,8.053934503442811e-09,8.053934503442811e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.552632,E,9.478624328558913e-09,9.478624328558913e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.552632,A,3.482371346666424e-08,3.482371346666424e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.552632,B,4.0491669644454926e-08,4.0491669644454926e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.552632,alpha,7.375962585807455e-09,7.375962585807455e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.552632,beta,8.668304169694757e-09,8.668304169694757e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.642105,E,1.0731862472983418e-08,1.0731862472983418e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.642105,A,3.709496052410905e-08,3.709496052410905e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.642105,B,4.321885273166489e-08,4.321885273166489e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.642105,alpha,7.986830151489076e-09,7.986830151489076e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.642105,beta,9.375119728157901e-09,9.375119728157901e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.731579,E,1.2260908921939651e-08,1.2260908921939651e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.731579,A,3.975254421353083e-08,3.975254421353083e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.731579,B,4.653635202482381e-08,4.653635202482381e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.731579,alpha,8.706156710591062e-09,8.706156710591062e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.731579,beta,1.0234709904973929e-08,1.0234709904973929e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.821053,E,1.4166130464600537e-08,1.4166130464600537e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.821053,A,4.270591229730534e-08,4.270591229730534e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.821053,B,5.095578597491529e-08,5.095578597491529e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.821053,alpha,9.5210930642843e-09,9.5210930642843e-09,False
"2D L-BFGS-B (central diff)",chinchilla,1.821053,beta,1.1364421308763488e-08,1.1364421308763488e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.910526,E,1.639992546761439e-08,1.639992546761439e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.910526,A,4.5367929885294756e-08,4.5367929885294756e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.910526,B,5.645925866263402e-08,5.645925866263402e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.910526,alpha,1.030724525338321e-08,1.030724525338321e-08,False
"2D L-BFGS-B (central diff)",chinchilla,1.910526,beta,1.2766018401119284e-08,1.2766018401119284e-08,False
"2D L-BFGS-B (central diff)",chinchilla,2.000000,E,1.867812939161325e-08,1.867812939161325e-08,False
"2D L-BFGS-B (central diff)",chinchilla,2.000000,A,4.724637828824448e-08,4.724637828824448e-08,False
"2D L-BFGS-B (central diff)",chinchilla,2.000000,B,6.169095697179155e-08,6.169095697179155e-08,False
"2D L-BFGS-B (central diff)",chinchilla,2.000000,alpha,1.0947582709644955e-08,1.0947582709644955e-08,False
"2D L-BFGS-B (central diff)",chinchilla,2.000000,beta,1.4140692585127923e-08,1.4140692585127923e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.300000,E,2.7856218318216237e-08,2.7856218318216237e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.300000,A,-2.5145254207784563e-08,2.5145254207784563e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.300000,B,4.504905303593567e-08,4.504905303593567e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.300000,alpha,-5.980938564003512e-09,5.980938564003512e-09,False
"2D L-BFGS-B (central diff)",asymmetric,0.300000,beta,1.308150720363653e-08,1.308150720363653e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.389474,E,2.7780644320137613e-08,2.7780644320137613e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.389474,A,-1.2896070912811267e-09,1.2896070912811267e-09,False
"2D L-BFGS-B (central diff)",asymmetric,0.389474,B,3.868916441716016e-08,3.868916441716016e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.389474,alpha,-5.614027761187875e-10,5.614027761187875e-10,False
"2D L-BFGS-B (central diff)",asymmetric,0.389474,beta,1.1195327818913279e-08,1.1195327818913279e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.478947,E,2.455270700755852e-08,2.455270700755852e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.478947,A,3.3879041304646495e-09,3.3879041304646495e-09,False
"2D L-BFGS-B (central diff)",asymmetric,0.478947,B,3.286248561372738e-08,3.286248561372738e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.478947,alpha,5.488083106243839e-10,5.488083106243839e-10,False
"2D L-BFGS-B (central diff)",asymmetric,0.478947,beta,9.508845324038732e-09,9.508845324038732e-09,False
"2D L-BFGS-B (central diff)",asymmetric,0.568421,E,2.944114380295627e-08,2.944114380295627e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.568421,A,1.6242713211179614e-08,1.6242713211179614e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.568421,B,3.579618456478496e-08,3.579618456478496e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.568421,alpha,3.4909948289369306e-09,3.4909948289369306e-09,False
"2D L-BFGS-B (central diff)",asymmetric,0.568421,beta,1.0347457657736238e-08,1.0347457657736238e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.657895,E,2.9344797466393236e-08,2.9344797466393236e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.657895,A,1.836462041055926e-08,1.836462041055926e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.657895,B,3.464847898353471e-08,3.464847898353471e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.657895,alpha,4.032640410370185e-09,4.032640410370185e-09,False
"2D L-BFGS-B (central diff)",asymmetric,0.657895,beta,1.0030900841134245e-08,1.0030900841134245e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.747368,E,2.8793535603148293e-08,2.8793535603148293e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.747368,A,1.8567964313954542e-08,1.8567964313954542e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.747368,B,3.331863086704992e-08,3.331863086704992e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.747368,alpha,4.1435910855407895e-09,4.1435910855407895e-09,False
"2D L-BFGS-B (central diff)",asymmetric,0.747368,beta,9.66875325323071e-09,9.66875325323071e-09,False
"2D L-BFGS-B (central diff)",asymmetric,0.836842,E,2.817068077823255e-08,2.817068077823255e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.836842,A,1.8086473701044978e-08,1.8086473701044978e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.836842,B,3.200738454139759e-08,3.200738454139759e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.836842,alpha,4.1007221513318755e-09,4.1007221513318755e-09,False
"2D L-BFGS-B (central diff)",asymmetric,0.836842,beta,9.31661557937178e-09,9.31661557937178e-09,False
"2D L-BFGS-B (central diff)",asymmetric,0.926316,E,2.7897053503548013e-08,2.7897053503548013e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.926316,A,1.7564476557372403e-08,1.7564476557372403e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.926316,B,3.1089018003371986e-08,3.1089018003371986e-08,False
"2D L-BFGS-B (central diff)",asymmetric,0.926316,alpha,4.0504994818200684e-09,4.0504994818200684e-09,False
"2D L-BFGS-B (central diff)",asymmetric,0.926316,beta,9.08285991221925e-09,9.08285991221925e-09,False
"2D L-BFGS-B (central diff)",asymmetric,1.015789,E,2.8144876304618778e-08,2.8144876304618778e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.015789,A,1.724417284381125e-08,1.724417284381125e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.015789,B,3.068912102232856e-08,3.068912102232856e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.015789,alpha,4.050774053105728e-09,4.050774053105728e-09,False
"2D L-BFGS-B (central diff)",asymmetric,1.015789,beta,9.005394996017179e-09,9.005394996017179e-09,False
"2D L-BFGS-B (central diff)",asymmetric,1.105263,E,2.898530856489301e-08,2.898530856489301e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.105263,A,1.7130094368361267e-08,1.7130094368361267e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.105263,B,3.0854198075348494e-08,3.0854198075348494e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.105263,alpha,4.105222732840302e-09,4.105222732840302e-09,False
"2D L-BFGS-B (central diff)",asymmetric,1.105263,beta,9.099978834986051e-09,9.099978834986051e-09,False
"2D L-BFGS-B (central diff)",asymmetric,1.194737,E,2.541973206548768e-08,2.541973206548768e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.194737,A,3.514333181420074e-09,3.514333181420074e-09,False
"2D L-BFGS-B (central diff)",asymmetric,1.194737,B,3.094193375398464e-08,3.094193375398464e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.194737,alpha,7.808568606530268e-10,7.808568606530268e-10,False
"2D L-BFGS-B (central diff)",asymmetric,1.194737,beta,9.139069429546644e-09,9.139069429546644e-09,False
"2D L-BFGS-B (central diff)",asymmetric,1.284211,E,3.303515252277922e-08,3.303515252277922e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.284211,A,1.7833699521504497e-08,1.7833699521504497e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.284211,B,3.324034833062997e-08,3.324034833062997e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.284211,alpha,4.46945945009125e-09,4.46945945009125e-09,False
"2D L-BFGS-B (central diff)",asymmetric,1.284211,beta,9.925787790254412e-09,9.925787790254412e-09,False
"2D L-BFGS-B (central diff)",asymmetric,1.373684,E,3.6284374584469465e-08,3.6284374584469465e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.373684,A,1.842017701974113e-08,1.842017701974113e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.373684,B,3.542993412653448e-08,3.542993412653448e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.373684,alpha,4.731257202027054e-09,4.731257202027054e-09,False
"2D L-BFGS-B (central diff)",asymmetric,1.373684,beta,1.0655884776706297e-08,1.0655884776706297e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.463158,E,4.0397691766402584e-08,4.0397691766402584e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.463158,A,1.9153756446166524e-08,1.9153756446166524e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.463158,B,3.8218694124022446e-08,3.8218694124022446e-08,False
"2D L-BFGS-B (central diff)",asymmetric,1.463158,alpha,5.049938961622415e-09,5.049938961622415e-09,False
